Variable,Original,Translation
food_bisonmilk,Strength increased by 1 and critical damage bonus of melee weapons and unarmed attacks increased by 25%.,Fuerza aumentada en 1 y bonificación de daño crítico de armas cuerpo a cuerpo y ataques sin armas aumentada en 25%.
food_mysterycandy,"Critical chance with weapon, unarmed, and psi attacks increased by 5%, but will reduced by 1 and resolve reduced by 100.","Probabilidad de crítico con armas, sin armas y ataques psi aumentada en 5%, pero voluntad reducida en 1 y resolución reducida en 100."
food_iceofspades,Metathermics increased by 20 but movement points reduced by 10.,Metatermia aumentada en 20 pero puntos de movimiento reducidos en 10.
food_allin,"All base abilities increased by 3. Chance to get critically hit with weapons, unarmed attacks and psi abilities increased by 100% (additively).","Todas las habilidades base aumentadas en 3. Probabilidad de recibir un golpe crítico con armas, ataques sin armas y habilidades psi aumentada en 100% (aditivamente)."
food_boolean,All base abilities decreased by 3. All psionic skills reduced by 20 and psi regeneration reduced by 30.,Todas las habilidades base disminuidas en 3. Todas las habilidades psiónicas reducidas en 20 y regeneración de psi reducida en 30.
food_stalagdrop,Strength increased by 1 and all mechanical damage taken reduced by 10%. Perception and dexterity reduced by 1. All psionic skills reduced by 10 and psi regeneration reduced by 15.,Fuerza aumentada en 1 y todo el daño mecánico recibido reducido en 10%. Percepción y destreza reducidas en 1. Todas las habilidades psiónicas reducidas en 10 y regeneración de psi reducida en 15.
food_cavetear,Strength increased by 2 and all mechanical damage taken reduced by 20%. Perception and dexterity reduced by 3. All psionic skills reduced by 30 and psi regeneration reduced by 40.,Fuerza aumentada en 2 y todo el daño mecánico recibido reducido en 20%. Percepción y destreza reducidas en 3. Todas las habilidades psiónicas reducidas en 30 y regeneración de psi reducida en 40.
food_cleandeal,"Thought control increased by 20, but perception reduced by 1 and resolve reduced by 30.","Control mental aumentado en 20, pero percepción reducida en 1 y resolución reducida en 30."
food_sleightofthenight,Pickpocketing increased by 15.,Carterismo aumentado en 15.
food_slampipe,"Strength increased by 1 and character does 15% bonus damage with blunt melee weapons, fist weapons and unarmed attacks. Agility reduced by 1.","Fuerza aumentada en 1 y el personaje hace un 15% de daño adicional con armas cuerpo a cuerpo contundentes, armas de puño y ataques sin armas. Agilidad reducida en 1."
food_outwork,Carry capacity increased by 30.,Capacidad de carga aumentada en 30.
food_jetdrag,"Stability on jet skis increased by 10%, but action points reduced by 5.","Estabilidad en motos acuáticas aumentada en 10%, pero puntos de acción reducidos en 5."
food_laylow,Evasion increased by 15% and stealth increased by 20. Also all bio damage received reduced by 10%.,Evasión aumentada en 15% y sigilo aumentado en 20. También todo el daño biológico recibido reducido en 10%.
food_mindshroommartini,Maximum psi points increased by 10.,Puntos de psi máximos aumentados en 10.
food_whitedude,"Agility increased by 3, persuasion increased by 15, but dexterity and perception reduced by 2 and psi point regeneration reduced by 30.","Agilidad aumentada en 3, persuasión aumentada en 15, pero destreza y percepción reducidas en 2 y regeneración de puntos de psi reducida en 30."
food_slackjaw,"Strength and constitution increased by 1 and intimidation increased by 15, but intelligence reduced by 3 and will reduced by 1.","Fuerza y constitución aumentadas en 1 e intimidación aumentada en 15, pero inteligencia reducida en 3 y voluntad reducida en 1."
food_absence,"Detection increased by 23.3%, chance to get crit with weapons, unarmed attacks and psi abilities reduced by 16.6%. To balance the transcendental scales this character has 16.6% increased critical chance with psi abilities and 33.3% increased psi cost. They can also fInAl1y PerC3ive the rE4lity as It TRUEly isŝş...","Detección aumentada en 23.3%, probabilidad de recibir un crítico con armas, ataques sin armas y habilidades psi reducida en 16.6%. Para equilibrar las escalas trascendentales, este personaje tiene un 16.6% de probabilidad crítica aumentada con habilidades psi y un 33.3% de coste de psi aumentado. También puede fInAl1y PerC3ive la rE4lidad como It TRUEly isŝş..."
food_bloodyoligarch,"Health increased by 30, but reslove reduced by the same amount. Its disgusting taste will linger in your mouth for hours.","Salud aumentada en 30, pero resolución reducida en la misma cantidad. Su sabor asqueroso permanecerá en tu boca durante horas."
food_scrapperac,"This character does 15% bonus damage with melee weapons and unarmed attacks and also has a small chance to daze the target, themselves, or both on each such attack.","Este personaje hace un 15% de daño adicional con armas cuerpo a cuerpo y ataques sin armas y también tiene una pequeña probabilidad de aturdir al objetivo, a sí mismo o a ambos en cada ataque de este tipo."
food_jonspecial,All skills increased by 5.,Todas las habilidades aumentadas en 5.
strangefeeling,You feel the darkness clasp around you and an ominous presence in the back of your mind.,Sientes la oscuridad aferrándose a tu alrededor y una presencia ominosa en el fondo de tu mente.
psionicapparition,Immune to all physical attacks.,Inmune a todos los ataques físicos.
offbalance,Dodge and evasion reduced to zero.,Esquiva y evasión reducidas a cero.
iceremnant,Cold apparition. Immune to all damage.,Aparición fría. Inmune a todo daño.
intimidated,All offensive skills reduced by {0}.,Todas las habilidades ofensivas reducidas en {0}.
creepingdread,"You feel a deep primordial fear creeping in the back of your head. All offensive, defensive and psionic skills reduced by {0}%.","Sientes un miedo primordial profundo que se arrastra en la parte posterior de tu cabeza. Todas las habilidades ofensivas, defensivas y psiónicas reducidas en {0}%."
sporeinfection,You're getting dizzy. Health reduced by {0}%.,Te estás mareando. Salud reducida en {0}%.
eyeoftchort,"The eye of Tchort is upon you, nearly paralyzing you with fear. All offensive, defensive and psionic skills reduced by {0}%.","El ojo de Tchort está sobre ti, casi paralizándote de miedo. Todas las habilidades ofensivas, defensivas y psiónicas reducidas en {0}%."
crippled,Strength decreased by {0}.,Fuerza disminuida en {0}.
tackled,"Movement points decreased by {0}, action points decreased by {1} and chance to hit with all ranged weapons decreased by {2}%.","Puntos de movimiento disminuidos en {0}, puntos de acción disminuidos en {1} y probabilidad de acertar con todas las armas de proyectiles disminuida en {2}%."
morphinehypo|statuseffects.k,All damage taken reduced by {0}%. After the effect expires the character will take damage equal to {1}% of their missing health.,"Todo el daño recibido reducido en {0}%. Después de que el efecto expire, el personaje recibirá daño igual al {1}% de su salud faltante."
morphinehypo|consumables.k,Reduces damage taken from all sources by {0}% for {1}. After the effect expires the character takes damage equal to {2}% of their missing health.,"Reduce el daño recibido de todas las fuentes en {0}% durante {1}. Después de que el efecto expire, el personaje recibe daño igual al {2}% de su salud faltante."
anticoagulation,"Prolongs all bleeding effects and increases effectiveness of blood draining attacks by {0}%. Also, all healing effects are reduced by {1}%.","Prolonga todos los efectos de sangrado y aumenta la efectividad de los ataques de drenaje de sangre en {0}%. Además, todos los efectos de curación se reducen en {1}%."
anticoagulationitemeffect_cap,"Applies anticoagulant to a suitable melee weapon that prolongs all bleeding effects and increases effectiveness of blood draining attacks by {0}% for {2}. Also, all healing effects are reduced by {1}%. Stacks {3} times.","Aplica anticoagulante a un arma cuerpo a cuerpo adecuada que prolonga todos los efectos de sangrado y aumenta la efectividad de los ataques de drenaje de sangre en {0}% durante {2}. Además, todos los efectos de curación se reducen en {1}%. Se acumula {3} veces."
