Variable,Original,Translation
Oddity.MalfunctioningEmpathyUnit|malfunctioningempathyunit.item,You can only assume its malfunctioning according to the observed behavior.,Solo puedes suponer que funciona mal según el comportamiento observado.
Oddity.MasterworkBoneHairpin|masterworkbonehairpin.item,Masterwork Bone Hairpin,Horquilla para el Pelo de Hueso Obra Maestra
Oddity.MasterworkBoneHairpin|masterworkbonehairpin.item,This is a bone hairpin. All craftsmanship is of the highest quality. The head of the pin depicts a sea wyrm fighting a spearman.,Esto es una horquilla para el pelo de hueso. Toda la artesanía es de la más alta calidad. La cabeza de la horquilla representa a un wyrm marino luchando contra un lancero.
Oddity.Medal,"The medal depicts a soldier stabbing through a vaguely humanoid shape with an oversized bayonet. ""Za Ochinu!"" is engraved at the bottom.","La medalla representa a un soldado apuñalando con una bayoneta sobredimensionada a una figura vagamente humanoide. ""¡Za Ochinu!"" está grabado en la parte inferior."
Oddity.MedicinePerscription|medicineperscription.item,Medicine Prescription,Receta Médica
Oddity.MedicinePerscription|medicineperscription.item,A medicine prescription for 250mg of Baherpaire-... Dohek-... Banerralkepvec? You cannot read this.,Una receta médica para 250mg de Baherpaire-... Dohek-... ¿Banerralkepvec? No puedes leer esto.
Oddity.MEGTracings|megtracings.item,MEG Tracings,Trazados MEG
Oddity.MEGTracings|megtracings.item,"Magnetoencephalogram of a certain R. Janssen's brain activity during high frequency (41.5hz) shadow wave exposure, as printed at the bottom. Doesn't look healthy one bit.","Magnetoencefalograma de la actividad cerebral de cierto R. Janssen durante la exposición a ondas de sombra de alta frecuencia (41,5 Hz), como se imprimió en la parte inferior. No tiene buena pinta."
Oddity.MergedSpiderEyes|mergedspidereyes.item,Merged Spider Eyes,Ojos de Araña Fusionados
Oddity.MergedSpiderEyes|mergedspidereyes.item,"These two spider eyes have merged, but their nerves have not.","Estos dos ojos de araña se han fusionado, pero sus nervios no."
Oddity.MessageInABottle|messageinabottle.item,Message in a Bottle,Mensaje en una Botella
Oddity.MessageInABottle|messageinabottle.item,An old cheesy love letter vomited out by the Black Sea.,Una vieja y cursi carta de amor vomitada por el Mar Negro.
Oddity.Miniboros,A derailed little snake eating its own tail... forever!,Una pequeña serpiente descarrilada comiéndose su propia cola... ¡para siempre!
Oddity.MissMaidenToy|missmaidentoy.item,Miss Maiden Toy,Muñeca Señorita Doncella
Oddity.MissMaidenToy|missmaidentoy.item,"A little handmaiden doll in a pink dress. It's well hidden, but it does come equipped with a functioning wrist-blade.","Una pequeña muñeca de doncella con un vestido rosa. Está bien escondida, pero viene equipada con una hoja de muñeca funcional."
Oddity.MutagenDuds|mutagenduds.item,Mutagen Duds,Trapos Mutágenos
Oddity.MutagenDuds|mutagenduds.item,A canister of weaponized mutagen that failed to trigger and has now expired.,Un bote de mutágeno armamentizado que no llegó a activarse y ahora ha caducado.
Oddity.MutatedInfantSkull|mutatedinfantskull.item,Mutated Infant Skull,Cráneo de Bebé Mutado
Oddity.MutatedInfantSkull|mutatedinfantskull.item,At least the poor little thing has been put out of its misery.,Al menos la pobre criaturita ha sido librada de su miseria.
Oddity.MutieFinger|mutiefinger.item,Mutie Finger,Dedo de Mutante
Oddity.MutieFinger|mutiefinger.item,This finger was already stitched multiple times and the nail is nailed.,Este dedo ya ha sido cosido varias veces y la uña está clavada.
Oddity.NaturalMarble|naturalmarble.item,Natural Marble,Mármol Natural
Oddity.NaturalMarble|naturalmarble.item,"Very colourful, almost perfectly round pebble. It was very warm when you found it, and it seems that now that its temperature is dropping the colors are beginning to fade.","Guijarro muy colorido, casi perfectamente redondo. Estaba muy caliente cuando lo encontraste, y parece que ahora que su temperatura está bajando, los colores están empezando a desvanecerse."
Oddity.NexusGlass|nexusglass.item,Nexus Glass,Gafas Nexus
Oddity.NexusGlass|nexusglass.item,A broken pair of high-tech glasses. Probably used to assist the scientist and engineers in their day to day task and definitely not to spy on the user.,"Unas gafas de alta tecnología rotas. Probablemente se utilizaban para ayudar a los científicos e ingenieros en sus tareas diarias y, desde luego, no para espiar al usuario."
Oddity.Olivine,"Nice find, but unfortunately, it's not of gem quality.","Buen hallazgo, pero desafortunadamente, no es de calidad gema."
Oddity.OrnateLemurianCutlery|ornatelemuriancutlery.item,Ornate Lemurian Cutlery,Cubiertos Lemurianos Ornamentados
Oddity.OrnateLemurianCutlery|ornatelemuriancutlery.item,Would almost be a shame to use cutlery this fancy on a mere cave hopper steak.,Casi sería una pena usar cubiertos tan elegantes para un mero filete de saltacuevas.
Oddity.Painting,Nice though amateurish oil on canvas painting.,Bonita aunque amateur pintura al óleo sobre lienzo.
Oddity.PiercedHelmet|piercedhelmet.item,Pierced Helmet,Casco Perforado
Oddity.PiercedHelmet|piercedhelmet.item,"A bullet seems to have gone straight through this helmet. Unfortunately, the blood suggests that someone was wearing it at the time.","Parece que una bala ha atravesado este casco. Desafortunadamente, la sangre sugiere que alguien lo llevaba puesto en ese momento."
Oddity.PillowShapedSponge|pillowshapedsponge.item,Pillow-shaped Sponge,Esponja con Forma de Almohada
Oddity.PillowShapedSponge|pillowshapedsponge.item,This hermit was living a comfy life before you came along.,Este ermitaño vivía una vida cómoda antes de que aparecieras.
Oddity.PsiDerm,"A medical patch for psi users addicted to abusing their power. It's expired, though.",Un parche médico para usuarios psi adictos a abusar de su poder. Aunque está caducado.
Oddity.RedRuneRock|redrunerock.item,Red Rune Rock,Roca Rúnica Roja
Oddity.RedRuneRock|redrunerock.item,A familiar rune painted red on a flat rock.,Una runa familiar pintada de rojo sobre una roca plana.
Oddity.RoseNautilus|rosenautilus.item,Rose Nautilus,Nautilus Rosa
Oddity.RoseNautilus|rosenautilus.item,A rare and beautiful shell.,Una concha rara y hermosa.
Oddity.RottenLeperSerpentEgg|rottenleperserpentegg.item,Rotten Leper Serpent Egg,Huevo Podrido de Serpiente Leprosa
Oddity.RottenLeperSerpentEgg|rottenleperserpentegg.item,The stench of this thing is all but unbearable.,El hedor de esta cosa es casi insoportable.
Oddity.RubberPolishSpray|rubberpolishspray.item,Rubber Polish Spray,Spray Pulidor de Goma
Oddity.RubberPolishSpray|rubberpolishspray.item,Keeps your diving fins nice and rubbery.,Mantiene tus aletas de buceo bonitas y gomosas.
Oddity.RuneNecklace|runenecklace.item,Rune Necklace,Collar de Runas
Oddity.RuneNecklace|runenecklace.item,A string of masterfully carved runestones. Worthy of a king.,Una ristra de piedras rúnicas talladas magistralmente. Digno de un rey.
Oddity.RustedClimbingPick|rustedclimbingpick.item,Rusted Climbing Pick,Piolet Oxidado
Oddity.RustedClimbingPick|rustedclimbingpick.item,"Metal parts of the pick are abnormally rusted, while the rubber handle looks to be in decent condition.","Las partes metálicas del piolet están anormalmente oxidadas, mientras que el mango de goma parece estar en buenas condiciones."
Oddity.RustedSpearhead|rustedspearhead.item,Rusted Spearhead,Punta de Lanza Oxidada
Oddity.RustedSpearhead|rustedspearhead.item,You found this spearhead stuck between the scales of a sea wyrm.,Encontraste esta punta de lanza clavada entre las escamas de un wyrm marino.
Oddity.ShadowDust|shadowdust.item,Shadow Dust,Polvo de Sombra
Oddity.ShadowDust|shadowdust.item,"Fine pitch-black dust. You scoop up a handful and it feels completely weightless. Actually, somehow your hand feels lighter holding it. In a couple of seconds, the dust fades out of existence, only leaving behind faint shadow on your palm that lingers a few minutes more and then it too is gone.","Polvo fino negro como la pez. Recoges un puñado y se siente completamente ingrávido. De hecho, de alguna manera tu mano se siente más ligera al sostenerlo. En un par de segundos, el polvo se desvanece de la existencia, dejando solo una leve sombra en tu palma que persiste unos minutos más y luego también desaparece."
Oddity.SignedArenaTicket|signedarenaticket.item,Signed Arena Ticket,Entrada de Arena Firmada
Oddity.SignedArenaTicket|signedarenaticket.item,"A damaged, weathered Arena ticket. You can't quite make out the scribbled name, but you're pretty sure it starts with a C.","Una entrada de Arena dañada y desgastada. No alcanzas a distinguir el nombre garabateado, pero estás bastante seguro de que empieza por C."
Oddity.SkullShapedMark|skullshapedmark.item,Skull-shaped Mark,Marca con Forma de Cráneo
Oddity.SkullShapedMark|skullshapedmark.item,A skull shaped mark on the surface of greater siphoner skin. Surely this is just accidental.,Una marca con forma de cráneo en la superficie de la piel de un sifonador mayor. Seguramente esto es solo accidental.
Oddity.SmoulderingBlindfold|smoulderingblindfold.item,Smoldering Blindfold,Venda de Ojos Humeante
Oddity.SmoulderingBlindfold|smoulderingblindfold.item,"This blindfold is too hot to be worn long, but when you endure to put it on for a moment it turns your sight pitch dark beyond anything a normal cloth could do. Soon the blindfold will burn away.","Esta venda de ojos está demasiado caliente para llevarla puesta mucho tiempo, pero cuando te empeñas en ponértela por un momento, oscurece tu vista hasta un punto insospechado para una tela normal. Pronto la venda de ojos se consumirá."
Oddity.SnakeFetish|snakefetish.item,Snake Fetish,Fetiche de Serpiente
Oddity.SnakeFetish|snakefetish.item,Head of a snake mounted on what might be a human bone.,Cabeza de serpiente montada en lo que podría ser un hueso humano.
Oddity.SnakeTeethNecklace|snaketeethnecklace.item,Snake Teeth Necklace,Collar de Dientes de Serpiente
Oddity.SnakeTeethNecklace|snaketeethnecklace.item,Four hollow snake teeth on a string.,Cuatro dientes huecos de serpiente en una cuerda.
Oddity.SpiderwebKnitwork|spiderwebknitwork.item,Spiderweb Knitwork,Tejido de Telaraña
Oddity.SpiderwebKnitwork|spiderwebknitwork.item,"This spiderweb's design looks eerily deliberate, like it was made merely to decorate some piece of the creature's habitat without any practical purpose.","El diseño de esta telaraña parece inquietantemente deliberado, como si se hubiera hecho simplemente para decorar alguna parte del hábitat de la criatura sin ningún propósito práctico."
Oddity.StriderInAmber|striderinamber.item,Strider in Amber,Zancudo en Ámbar
Oddity.StriderInAmber|striderinamber.item,One day we'll be able to repopulate the planet with whatever this strider ate.,Algún día podremos repoblar el planeta con lo que comiera este zancudo.
Oddity.SuperStrongmanToy|superstrongmantoy.item,Super-Strongman Toy,Muñeco Superhombre Fuerte
Oddity.SuperStrongmanToy|superstrongmantoy.item,Stronger than your average strongman.,Más fuerte que tu hombre fuerte promedio.
Oddity.TenLeggedSpiderling|tenleggedspiderling.item,Ten-legged Spiderling,Arañita de Diez Patas
Oddity.TenLeggedSpiderling|tenleggedspiderling.item,Horribly mutated little baby spider.,Horriblemente mutada araña bebé.
Oddity.TinyBisonSkull|tinybisonskull.item,Tiny Bison Skull,Cráneo Diminuto de Bisonte
Oddity.TinyBisonSkull|tinybisonskull.item,It's only about five centimeters long.,Solo mide unos cinco centímetros de largo.
Oddity.TriClaw,Fifty percent more pain.,Cincuenta por ciento más de dolor.
Oddity.VeryOldCheeseWheel|veryoldcheesewheel.item,Very Old Cheese Wheel,Rueda de Queso Muy Vieja
Oddity.VeryOldCheeseWheel|veryoldcheesewheel.item,It hardened so much that it can probably be used as a railcar wheel now.,Se ha endurecido tanto que probablemente ahora pueda usarse como rueda de vagoneta.
