Variable,Original,Translation
ldstr.c6c683b9a5c0353856b343ea174334ce,"They did manage to launch a series of successful raids following the expedition's defeat, but then they suffered a swift and unexpected eradication. And with it, a great threat to South Underrail waterways was removed.","Sí que lograron lanzar una serie de exitosas incursiones tras la derrota de la expedición, pero luego sufrieron una rápida e inesperada erradicación. Y con ello, se eliminó una gran amenaza para las vías fluviales del sur de Underrail."
ldstr.d4bf515a43edbb3c1ceb7a2ad83ada23,"They did manage to launch a series of successful raids following the expedition's retreat, but then they suffered a swift and unexpected eradication. And with it, a great threat to South Underrail waterways was removed.","Sí que lograron lanzar una serie de exitosas incursiones tras la retirada de la expedición, pero luego sufrieron una rápida e inesperada erradicación. Y con ello, se eliminó una gran amenaza para las vías fluviales del sur de Underrail."
ldstr.0cc34a91c8b4fbe6defdffc37362654f,They got enough spare parts here to last them a century. And these things didn't come cheap for sure.,Aquí tienen suficientes piezas de repuesto para durar un siglo. Y estas cosas seguro que no salieron baratas.
ldstr.6403dd72b21a61787198bf1492f70af8,"They managed to locate and rescue a roaming, injured but still alive Professor Oldfield before leaving the Black Sea safely and for good.","Lograron localizar y rescatar a un Profesor Oldfield errante, herido pero aún con vida, antes de abandonar el Mar Negro sano y salvo para siempre."
ldstr.3786f54fc3ea480723071bd901ffb8f9,They managed to negotiate an expensive release for an injured but alive Professor Oldfield before leaving the Black Sea safely and for good.,Lograron negociar una costosa liberación para un Profesor Oldfield herido pero con vida antes de abandonar el Mar Negro sano y salvo para siempre.
ldstr.20477a0737a757708cb92d6f82230e0a,They'll devour us!,¡Nos devorarán!
ldstr.232687f23b70a905c8e4abb29a341ece,They're everywhere!,¡Están por todas partes!
attr.3f6f79ef8dc3b1093319660cd0692479,Thick Skull,Cráneo Grueso
ldstr.3f6f79ef8dc3b1093319660cd0692479,Thick Skull,Cráneo Grueso
ldstr.bd58790ef69ab2a139d7f5b915447666,Thin Grenade Case,Carcasa Fina de Granada
ldstr.93667944ee2dcde0c3545f0192fc32d6,Thin Mine Case,Carcasa Fina de Mina
ldstr.372f8fda0a83b6d73f36c802b3cc40ba,Think we're in some sort of a medical section. I can smell disinfectants.,Creo que estamos en algún tipo de sección médica. Huelo a desinfectantes.
ldstr.513141540e3f7dff0e5b9d75f6459858,Third Eye,Tercer Ojo
ldstr.b06a8583b6dd3764596b3c03ec9481c8,Third Eye pill had no effect on {0},La píldora Tercer Ojo no tuvo efecto en {0}
ldstr.a7204782605f02db5c0a5374b91389e8,Third place: ,Tercer puesto: 
ldstr.d95ac9a88f6b54588f17c5f6320aacf7,This ::wheeze:: again...,Esto ::jadea:: otra vez...
ldstr.c6f8109765f326d663c71f964b438395,This EMP discharger cannot be used to create a grenade.,Este descargador PEM no puede utilizarse para crear una granada.
ldstr.077c4b4abb10614eb7c5b3f3cccf42c4,This EMP discharger cannot be used to create a mine.,Este descargador PEM no puede utilizarse para crear una mina.
ldstr.ca91d3ff24e66befa273b57ea3e9a1f6,This affected the entire economic climate of not only Junkyard but entire South Underrail for the worse for many years to come.,"Esto afectó al clima económico no solo de Junkyard, sino de todo el sur de Underrail, empeorándolo durante muchos años."
ldstr.bbdf6f61600a0499b50a7070a7498de5,"This allowed them to survive multiple attacks mounted by the Ironhead clans of the surrounding tunnels. They smelled weakness, but they were also weakened themselves.","Esto les permitió sobrevivir a múltiples ataques lanzados por los clanes Ironhead de los túneles circundantes. Olieron la debilidad, pero ellos también estaban debilitados."
ldstr.3ccb6f92b0d30324594d2508f0116ce5,"This allowed them to survive multiple attacks mounted by the united Ironhead clans of the surrounding tunnels. But having smelled weakness, the bloodthirsty bandits kept on with their offensive.","Esto les permitió sobrevivir a múltiples ataques lanzados por los clanes Ironhead unidos de los túneles circundantes. Pero, habiendo olido la debilidad, los bandidos sedientos de sangre continuaron con su ofensiva."
ldstr.c48136c3f26cfc9f95687cc4661eb4d3,This bar fills up as you steal items. If it fills up completely your theft will be detected.,"Esta barra se llena a medida que robas objetos. Si se llena por completo, tu robo será detectado."
ldstr.b4dbddab84309f64e39ef8be09ec3cae,This brought the two communities even closer in their struggle against rampant piracy and help keep surrounding communities from starvation.,Esto acercó aún más a las dos comunidades en su lucha contra la piratería desenfrenada y ayudó a evitar que las comunidades circundantes murieran de hambre.
ldstr.7cefeaf0f284153e7ad9b49c1fa92ba8,This burden resulted in a fatal heart attack mere months following his return.,Esta carga resultó en un ataque al corazón fatal a los pocos meses de su regreso.
ldstr.72c1a76b0523daa79ba5a3bc5189e590,This can mean only one thing...,Esto solo puede significar una cosa...
ldstr.a166ea0e24fc982cd5975bb91155126d,This can't be the end for *,Esto no puede ser el final para *
ldstr.cc3bc1e987a4b490723286416b8a98ad,This character is not compatible with the current version of the game and cannot be imported.,Este personaje no es compatible con la versión actual del juego y no puede ser importado.
ldstr.b9d352113ab5d6d57e567466f7a21876,This conflict would claim many more lives before they were reunited under the leadership of a new magnar...,Este conflicto se cobraría muchas más vidas antes de que se reunieran bajo el liderazgo de un nuevo magnar...
ldstr.fbc4425b1d536781a2903299e9d60812,"This feed captures combat related activities, as well as some general stuff.","Este canal captura actividades relacionadas con el combate, así como algunas cosas generales."
ldstr.e43564db3edfc760f718b13d1de3185d,"This feed captures dialog lines and other story element, as well as some general stuff.","Este canal captura líneas de diálogo y otros elementos de la historia, así como algunas cosas generales."
ldstr.e77d5710c96ae262f25e9efc762780f2,This finally put an end to the Protectorate's idea of being able to integrate the far south into their territory any time soon.,Esto finalmente puso fin a la idea del Protectorado de poder integrar el sur lejano en su territorio en un futuro próximo.
ldstr.08c083e58c7353b199944cee104c0eca,"This forced them to turn to South Gate Station and sign a protection agreement, as well as a trading one which gave them access to SGS's metro station.","Esto les obligó a recurrir a South Gate Station y firmar un acuerdo de protección, así como uno comercial que les dio acceso a la estación de metro de SGS."
ldstr.3c724506e5805d09051abb6de5eafaaf,"This former gladiator, now a mere challenger due to some very, very bad decision making, still fights with unrelenting and savage brutality!","Este antiguo gladiador, ahora un simple aspirante debido a una toma de decisiones muy, muy mala, ¡sigue luchando con una brutalidad implacable y salvaje!"
ldstr.8ea01c192cb47f8e7c4a8736d98efd6f,This gate does not have a portal associated.,Esta puerta no tiene un portal asociado.
ldstr.a48569c63d6dcec526545076bc6bb8fb,This great gladiator - if not the greatest in Arena history - will be fighting... ,Este gran gladiador - si no el más grande de la historia de la Arena - luchará...
ldstr.d900e285d514777da6ae0011f006fbf2,"This immense pressure forced some Hathorians to scatter all across the South Underrail in search of easier life in other communities, while some, it is said, formed another camp in an unknown location.","Esta inmensa presión obligó a algunos hathorianos a dispersarse por todo el sur de Underrail en busca de una vida más fácil en otras comunidades, mientras que algunos, se dice, formaron otro campamento en un lugar desconocido."
ldstr.8ba71326cd0af2eba8b3cf8405ad8158,This is a disaster!,¡Esto es un desastre!
ldstr.1ea7f38f4268216ad1b1ce6f102e88ca,This is a pair of heavy {0} combat gloves.,Estos son unos guantes de combate pesados de {0}.
ldstr.a980b637dd70a5b4d89bbcb1cf396c14,This is a pair of light {0} {1} combat gloves.,Estos son unos guantes de combate ligeros de {0} {1}.
ldstr.a1acf45eb30549ebbda2e6daf60c27bf,This is a suit of {0} armor. Below the protective plates is {1}.,Esta es una armadura de {0}. Debajo de las placas protectoras hay {1}.
ldstr.bae789097b2e4f5504099b7161899631,This is a {0} helmet.,Este es un casco de {0}.
ldstr.a7a10076af57d37188a4828e042f232e,This is impossible!,¡Esto es imposible!
ldstr.9fc4cb30077c92ecdb7356d3461795b6,This is insane!,¡Esto es una locura!
ldstr.a84b5ed1ccbaa62fa50490bfa70e5078,This is it!,¡Esto es!
ldstr.6ae5c879d63aa943d610b588826689cc,This is it... this is where it all ends...,Esto es... aquí es donde todo termina...
ldstr.c0e360a156c6782fb0788376e288f79f,This is kinda nice.,Esto es bastante agradable.
ldstr.69bf4bb4debadacf29b1944c2edd0c11,"This is one of those matches that is bound to shock you, dear maniacs! Embrace it and revel in it!","¡Este es uno de esos combates que os va a impactar, queridos maníacos! ¡Aceptadlo y deleitaos con él!"
ldstr.d78e07050a44bd2d1e7113e60d031508,"This is probably not true, though.",Aunque probablemente esto no sea cierto.
ldstr.2a3a51bf2f71b773aaca6b5770cdc89f,This is the ,Este es el
ldstr.bf269e8c9f6ce9e041afcd0946b3eaa1,This is the final lap for *,Esta es la última vuelta para *
ldstr.992b9dcfb38383f966bc85448eca0540,"This is the place, man.","Este es el sitio, tío."
ldstr.134c694ee29b86a6e8228708efd6a3be,This item cannot be disassembled,Este objeto no se puede desmontar
ldstr.063aedb143605e220ef7e67e8dc1eeb6,This item has deteriorated too much to recycle.,Este objeto se ha deteriorado demasiado para reciclarlo.
ldstr.7334040822a3b75dd14b38d99efea9a0,"This key is already assigned to ""{0}"". Do you wish to unbind this key?","Esta tecla ya está asignada a ""{0}"". ¿Deseas desvincular esta tecla?"
ldstr.a065325cbc6547df97ff39083937bc2d,This lock cannot be disabled.,Este cierre no se puede desactivar.
ldstr.171d35e80d099cb89af71bcd94688af8,This merchant will not buy this item.,Este mercader no comprará este objeto.
ldstr.351fac70da652406883db975f33cb6a7,This nightmare ends now!,¡Esta pesadilla termina ahora!
ldstr.6797fc76dedc42b82bb05676282e9546,This part is broken beyond repair.,Esta pieza está rota sin posibilidad de reparación.
ldstr.43918eb8deebc1562944c37fa99dcba5,This pisses me off!,¡Esto me cabrea!
ldstr.ea3041569b8ec174798381098bb2af4e,This place is cursed!,¡Este lugar está maldito!
ldstr.39683c1fc9804cfc5c31b4977a7f034c,This place is infested with burrowers.,Este lugar está infestado de excavadores.
ldstr.7cec46979c346bfcc5dbc5b4ff3c3afd,This place will devour us alive.,Este lugar nos devorará vivos.
ldstr.284093809aa3911cfc17cd922fa87b43,This plasma discharger cannot be used to create a mine.,Este descargador de plasma no puede utilizarse para crear una mina.
ldstr.4bba38149465e9ede5214bf5aec306f7,"This position was challenged multiple times as Protectorate attempted to assert its dominance over Junkyard. But with your timely covert assistance, those attempts were thwarted.","Esta posición fue desafiada varias veces mientras el Protectorado intentaba afirmar su dominio sobre Junkyard. Pero con vuestra oportuna asistencia encubierta, esos intentos fueron frustrados."
ldstr.116d8fbee2eec046cb1671ef8b350444,"This position was challenged once the Protectorate took hold of Junkyard, but you managed to work around this problem and, for the most part, preserve your trade agreements in that territory, while at the same time strengthening SGS militarily to deter any further Protectorate expansion.","Esta posición fue desafiada una vez que el Protectorado se hizo con el control de Junkyard, pero conseguisteis sortear este problema y, en su mayor parte, preservar vuestros acuerdos comerciales en ese territorio, al tiempo que fortalecíais militarmente SGS para disuadir cualquier otra expansión del Protectorado."
