Variable,Original,Translation
ldstr.63c26c26d3279acc6603aa876b6b13d3,[Playfield] - Blueprints Library failed to retrieve all blueprints. Exception: ,
ldstr.cbced36aabd2aabc0a0dd03bc625d8e8,[Playfield] - Blueprints library detected duplicate entity template '{0}',
ldstr.387617969d98e18b57e2a4b2d6ad0ebd,[Playfield] - Failed to create an entity instance from a blueprint '{0}'. Exception: '{1}'.,
ldstr.fe82b866dbeb21d463cc372903a4aebf,[Playfield] - Failed to update an entity instance from a blueprint '{0}'. Exception: '{1}'.,
ldstr.3ef4e89828aecaa2370c347ffb1958b1,"[Playfield] - Trigger proxy ('{0}') was notified of an entity exiting ('{1}'), but the entity was not being tracked as occupying the specified tile ('{2}')",
ldstr.4a5f60e9b8344fa43534f6796fa47ece,"[Playfield] - Trigger proxy ('{0}') was notified of an entity exiting ('{1}'), but the entity was not being tracked by the proxy.",
ldstr.e1dab63ac059bd9c3356eab8ad2f5b7d,[Rendering Manager] Attempted to unregister unregistered renderer: (,
ldstr.5e55d079966136c8d4c41f0186c80013,[Rendering Manager] Error occurred while executing renderer: (,
ldstr.afef4950795607216bff8717231e26a7,[Rendering Manager] New renderer registered: (,
ldstr.6b6fa5902c186ceb5dbd82d07aea5fad,[Rendering Manager] RenderAll begun...,
ldstr.62da07c1727e967436ab021de12d3526,[Rendering Manager] RenderAll ended.,
ldstr.07ce50710f879d78e7a80c022b2972a2,[Rendering Manager] Renderer executed successfully: (,
ldstr.d64303f295d64043cf4041922570c9cc,[Rendering Manager] Renderer unregistered: (,
ldstr.151a633e70ad4908179a551c5d8750a4,[RootPathAssemblyResolver] - Duplicate data model element type to net type mapping detected. Net type: {0}; Data element type: {1}.,
ldstr.7cb6b1b1ce0caa8cc1950792fe0c8e82,[RootPathAssemblyResolver] - Duplicate data model method element mapping detected. Method: {0}; Element type: {1}.,
ldstr.6df93f4399a97681b4d4fbc11259d383,[RootPathAssemblyResolver] - Duplicate net type to data model element type mapping detected. Net type: {0}; Data element type: {1}.,
ldstr.71c55b87b256113655f242aabea29b70,[RootPathAssemblyResolver] - Failed to process assembly '{0}' at reinitialization. Exception: {1},
ldstr.4e5870e057052cee9e23e2501afd7587,[RootPathAssemblyResolver] - Failed to process type '{0}' while creating data model element type map. Exception: {1},
ldstr.b172bd6a40a83885d28fa4cd1602e086,[Steam Manager] Error occurred while initializing SteamHelper. Exception: ,
ldstr.d91ba28c3c950adb96ebd0885002b327,[Steam Manager] Error occurred while shuting down SteamHelper. Exception: ,
ldstr.2b9f5ca3470c0eb28e0acbb086660b48,[Timelapse Vertigo] - ,
ldstr.233baf64d8b63282e14428e63e3de9b0,[Visual Controller] Applying new display settings: ,
ldstr.fa5aaba8b9ba8c7eb2084e560c436a6f,[Visual Controller] Error occurred while applying new display settings. Exception: ,
ldstr.7044f248eb42b429f676b2f82a390d07,[Visual Controller] Error occurred while setting display format. Exception: ,
ldstr.4cc18823a686144a04c7a45a2aa1489c,[Visual Controller] Error occurred while setting display resolution. Exception: ,
ldstr.23446aa0d2a504b59dafed21d0971bb7,[Visual Controller] Error occurred while taking a screenshot. Exception: ,
ldstr.e91ad6dcc47e03b8b9f84947c142e824,[Workflow Manager] - Activity '{0}' marked for cancellation.,
ldstr.4c514b5f752d3a698f2464d78483d567,[Workflow Manager] - Activity '{0}' was cancelled. Remaining activities in queue: {1},
ldstr.225e38f5243af0756296970e702927c5,[Workflow Manager] - Activity '{0}' was completed. Remaining activities in queue: {1},
ldstr.ea669e5cb5b428ff339b149dee5578e2,[Workflow Manager] - Compensating activity '{0}' with activity '{1}'.,
ldstr.c62bf28f544d30fa92fef7ac48721f11,[Workflow Manager] - Error occurred while starting queued activity '{0}' and was propagated to the manager. Exception: {1}.,
ldstr.10c27399f8dd82e5432a1acac3bdb65c,[Workflow Manager] - Error occurred while updating activity '{0}' and was propagated to the manager. Exception: {1}.,
ldstr.c6cc0cc9e7fbde83605e962bf0afaf85,[Workflow Manager] - Error occurred while updating activity '{0}'. Exception: {1}.,
ldstr.ba1278b0455c08b0bc9420725c3e7cdf,[Workflow Manager] - New activity queued: '{0}'. Number of activities in queue: {1},
ldstr.fad9b6cd12e0722b2a64aa44076ffe79,[Workflow Manager] - Skipping activity '{0}'.,
ldstr.faf2f336937c1fd51d84fbe5aeda6061,[error]Argument definition not found [val]'{0}',
ldstr.9318b15866a4ddeb698018e1e1cedfd0,[error]Argument type not set for [val]'{0}',
ldstr.fa25db322cf9fa8dbd6c5e329cee852c,[error]Argument type not set',
ldstr.e476a0face5491efec93e9d975944664,[error]Cannot find base ability [prop]'{0}'[/prop][/error],
ldstr.ca47d43f1f586f9aed6160935f7907da,[error]Cannot find skill [prop]'{0}'[/prop][/error],
ldstr.c6a26589fe89c272367256cedf3f44af,[error]Cannot set quality on non-component item,
ldstr.8b60ba45f0c46714f72eccef59d09d89,[error]Could not change player model[/error],
ldstr.b824cc4b6b4936d340ffca02e6f40744,[error]Could not find joblet '{0}',
ldstr.0f5b3de8cc3af1a881c04479ccf702b5,[error]Could not find player character,
ldstr.483da7be4539aa0d78934af303af2ad5,[error]Current game not found,
ldstr.1c3ca8a12ad01759d485ec222a76a332,[error]Error occurred while executing command: {0},
ldstr.3028f9caf983c6a9c209c82f95379df1,[error]Error occurred while parsing arg [val]'{0}'[/val]: {1},
ldstr.6b489c65337c2687b704fda9adc2a89b,[error]Failed to load item from path [val]{0},
ldstr.821a7645f7ca957c5718f71f673ecf76,[error]Failed to spawn entity from definition [val]'{0}',
ldstr.ecdb50b8aeec8e80e80b9b6e40d1f43b,[error]Locale [val]'{0}'[/val] not found[/error],
ldstr.d1d1d81d7e61b461a4f37e74b5567d37,[error]Playfield manager not found,
ldstr.c1e87e179df7956bef96e4c036a17326,[warning]Cooldown not found.,
ldstr.2d99431ed1792d28a2408f7067c5ffe9,[warning]No matching global properties found,
ldstr.8551e59845b3bcd8ac711a99b6a8809f,"[{0}, {1}] Type: {2}. Entity count: {3}",
ldstr.0da7b1dc680a548eb8af8e1e7f8e2bea,\r\nSequence: Unreadable sequence,
ldstr.4127e47a8468f931b798bb89b3d166ee,\r\n\r\nThis feat was acquired outside leveling.,
ldstr.39f5e43535396490ad161e7a232abbfa,a bear trap,
ldstr.a4e68a8968fe4943a884e5191df4b264,a controlled zone,
ldstr.88f15b52b009614d0304ab31035e3f6f,a partially controlled zone,
ldstr.cd2377d0a39d1d8b1d88dbfd7d4a55da,a secret trap door,
ldstr.e9d85b1f45f869fb3a08035f23f3e2e0,a single dose,
ldstr.55ff6ae0c3ad0cc8e5ef261cde53086e,abram,
attr.351be24aa3154abeb916761294b6f8ad,absence,
ldstr.919ee09718fd2881a7c7650e52ea40bc,abusive,
ldstr.5217ad4163d6831ba5a1d967a2dc7e29,accessing a secured area,
attr.f923389424a4f813fe311e13e24932f1,acid,
ldstr.f923389424a4f813fe311e13e24932f1,acid,
ldstr.942154b4206f27910aab239935a57317,acid barrel,
ldstr.7c7668ee62ecc3763e5809f3a506dc7e,acid blob entanglement,
ldstr.955317d490dd100bef67d8336fd769f9,acid burn,
ldstr.9944229dffc31b78702ae3c1b79fe839,acid charge,
ldstr.3542022fd0b4509e25fd0ae7bd2ce547,acid pool,
ldstr.4c3c63e0394833ff2162ff67d5207a29,acid vial,
ldstr.4ebe8a756dd34f10500ce48dca6a19cd,acidic entanglement,
ldstr.418c5509e2171d55b0aee5c2ea4442b5,action,
ldstr.ebb67a4271abe715344471b0f16321f6,actions,
ldstr.c3905c37f4127686d512a7665206852e,activated,
ldstr.c76a5e84e4bdee527e274ea30c680d79,active,
ldstr.609f88983635a66fe4c8570afee066e0,activities,
ldstr.69a256025f66e4ce5d15c9dd7225d357,activity,
ldstr.8e62561c3ac6d3fb0016e9a34a2caa5d,actor,
ldstr.1c6b8d9c52bf036c1de9a013e30f320e,additional ,
ldstr.4c1df11c676d2f2d452625a8be52a212,adrenaline,
const.4c1df11c676d2f2d452625a8be52a212,adrenaline,
ldstr.7a0e0c6f7761601c6bbc68a4442cddd2,aegis,
attr.7a0e0c6f7761601c6bbc68a4442cddd2,aegis,
ldstr.29b068a24120b71ea06f582c547816ec,affection,
ldstr.6486b4e98228b83d4b13d54febe5f170,alarm,
ldstr.2b5ff05ff0b69d2324b271bb050c7474,all weapon,
ldstr.6e4a80c9ce1eaf2a99d4c4a863b55584,allergic reaction,
ldstr.e13d519f1da4a4e37af747205ba9ca23,allergy,
ldstr.2ad733df56aaafa5650bafc9c98c6ffb,ally,
ldstr.c42bbd90740264d115048a82c9a10214,alone,
ldstr.f733aabccdbe64f55daca05d8fd92ef5,amalgam,
ldstr.04b7a6d4170f01c6bba386c50847b804,ambiental,
ldstr.a2590bc135476e8d2a1723bb54232edf,ambush,
ldstr.048b7c39c009e3c5a3b4a539d3489688,ampule,
const.048b7c39c009e3c5a3b4a539d3489688,ampule,
ldstr.43e601236a77d55305295ce972ab8d8d,"an explosion that inflicts {0} and {1} damage to all targets in radius of {2}. Additionally, the primary target's mechanical and heat damage resistance and threshold are reduced by {3}% for {4}. Causes great durability damage to both weapon and the primary target's armor.",
ldstr.3939c174ee8ae57dea80b1e0dc4d8023,an uncontrolled zone,
ldstr.28c6233c8e2243aa6830a079f1a1ba45,an unknown,
ldstr.fd032a36e211374896fa2ef68c38acb3,an unknown ability,
ldstr.13feb1dd60eae39fec4061511a590ea2,ancient rathound,
ldstr.2d73db95904c2ac43137fc00c8b62ded,and damage threshold increased by {0},
ldstr.9522b40bac8aeb8961258244495488f5,and damage threshold reduced by {0},
ldstr.1182af033a10029760101f0c5064fea0,animated,
const.e6c35cf13ea81cb400ee7c9c74e8c938,anticoagulant,
ldstr.e6c35cf13ea81cb400ee7c9c74e8c938,anticoagulant,
ldstr.98781963fd82446c3c553355aa32b081,anticoagulation,
ldstr.dca8048973cb90a5d5ed9dea9c011fe1,antidote,
ldstr.fb07ab6dc410cae4d86d8f1065366680,aphobia,
ldstr.9aeef72f66f72a93610d89bc3bd9502a,appearance,
ldstr.d6194c68fcc7e79bb57401be603cb1cc,arch,
ldstr.0c8a17389924249925ffc94f9cd288e2,archk,
ldstr.4b82677b6c1408df4be21ada9a584fde,area,
ldstr.94eb4d6e4040722e5911a4178057bf7d,arhl,
ldstr.9ef99b11d59a1fdae549e2b773f0f6a4,arming,
ldstr.a15597083fb785e2caa7ff12ea04e25a,arming traps,
ldstr.3ee45b1ff632881c66b6b92f45a47fd7,armor,
ldstr.0d01a9c8d56859193c24d78dced9bca9,armor part,
ldstr.f57678e24357025ee05e82fd6588c476,armor parts,
ldstr.a541acf8ad7bb54808898334efce364a,arms,
ldstr.f1f713c9e000f5d3f280adbd124df4f5,array,
ldstr.e67e20d1ede0aa95923794d188c65fe0,aspect,
ldstr.4e2a31383d9ad4438d2c4baea209f910,at the tail,
ldstr.fc7e987f23de5bd6562b7c0063cad659,attack,
ldstr.3f858cf8cfd59f25010e71b6b5671428,attacker,
ldstr.736b91750e516139acc13c5eb6564f92,attributes,
ldstr.c11807299e8ba167645c32f333dddbfd,aura,
const.f47468435c3051a65ef52dbe8a7838b1,autosave,
ldstr.f47468435c3051a65ef52dbe8a7838b1,autosave,
ldstr.6927a3a7218a3195858411433ec20a21,average,
ldstr.d0da5e4024df9892a72d3c04a0484b4a,azif,
ldstr.469bba0a564235dfceede42db14f17b0,back,
ldstr.92129580d91cba494d835c198b968347,back of the corpse,
ldstr.af2fd8c1fab7bf5d2007a9e1f6f2b5d7,back of the left ankle,
ldstr.c253f51b1aae5d250e776d9cebfcf2ca,back of the left forearm,
ldstr.c81e4e26671354ee63fe3fc8602778ae,back of the left knee,
ldstr.f3067e93bcc1ee4bba173ac7ce6c0961,back of the left shoulder,
ldstr.00f97f1fef27db26ed903502cd5f5d99,back of the neck,
ldstr.e93650128647fc2103c4e2f7f329b452,back of the right ankle,
ldstr.1043e2489793972eb744f67408a26b03,back of the right forearm,
ldstr.ecba0c6e16a8aff2f143cf6f6bde1b5e,back of the right knee,
ldstr.0b7cd249395c9eef50106678707bc08a,back of the right shoulder,
ldstr.3beb612af8c5ef2c37e9d32bd0017614,backwardsfromnewlap,
ldstr.f0379b82900dbc274ea2da8d121ea2fb,bag of caltrops,
ldstr.b9ee07851bb4db24293da3d3dc623a2c,bags of caltrops,
ldstr.2fa07139d7bed8ae3261169f37e52697,balaclava,
ldstr.9f45d64b13944985feb9fc0a7ddad815,balaclavas,
ldstr.ff9bb8d91e1db8334c4f367e0ebba101,bald,
ldstr.7e0c8a3fd825a5f9717576299d64cc80,bandage,
ldstr.88f4b7863388ce25f8e5b935ab9782c1,bandits,
ldstr.7ff5defb01eba61a2e1039a79805c2b6,barbarian,
ldstr.33c6c2397a1b079e903c474df792d0e2,bark,
ldstr.4133c51c7a55a9d1d3bf5e5bfb31af0f,barrel,
ldstr.593616de15330c0fb2d55e55410bf994,base,
ldstr.853284afac25512702315cd2b6779c25,base ability,
ldstr.48719d321e4b4a9c2ca8c6a1f8b9cba8,basement,
ldstr.2876a3dbad0a29a8197f63137712afe6,batteries,
ldstr.20c1d18791a246001f5df7867d4e6bf5,battery,
ldstr.6a3d12a148a67730afd653f34889bbd1,bear trap,
ldstr.cff8b1fe936268ff7a363b5dc5f5fdf6,bedroom,
ldstr.e572d93f9d42d4fe5aa8171c39c86a16,beetles,
ldstr.960dc476150dbdbee160fe289705baf3,belt,
ldstr.8fa364f978ead9240fd922d4cde3a1fa,belts,
ldstr.e6467ae38b1682373b8a662930989e74,bilocation,
ldstr.9163f2b67e738edf854cbfda80aef9af,bison,
ldstr.46df75dbfb74af388f7bb9b97d48549d,bladeling,
ldstr.d4032fa8dbf292e9cfcfceddac15a5ae,bladelings,
const.6b157916b43b09df5a22f658ccb92b64,blood,
ldstr.6b157916b43b09df5a22f658ccb92b64,blood,
ldstr.3ae3246d3dd0f70721603a85279a04df,blood draining,
ldstr.e16630867b7f2c304129984c67213416,blood siphon,
ldstr.db2b116ce8f36770727b539860ee36b1,blood siphon hook,
ldstr.9cd5945eb796ea57d5e34b1da9fd4c8f,blueprint,
ldstr.79424f10e1e5af9aef7f20cca92465bc,blueprints,
ldstr.32baec9723ecbe1b821c90edba732344,blve,
ldstr.18aefa4d4877ba91c99d706c422afb1a,boar,
ldstr.dd8fc45d87f91c6f9a9f43a3f355a94a,boat,
ldstr.3ee749c304985bfd7c3433bbcdaa62f9,bobl,
ldstr.a6fe881cecd3fb7660083aea35cce430,bolt,
ldstr.c1559f58d4e1ddf37a6c5ed8ff218c09,bolt of cloth,
ldstr.2bde734f7cf5494de271c2a7ec0acd8d,bolts of cloth,
ldstr.821f03288846297c2cf43c34766a38f7,book,
ldstr.e715f97e443b9ef3c68290e72621fd89,boot component,
ldstr.1e61a606bdbd8688b00ad7714e99d53c,boot components,
ldstr.680561bec052fdbd2e3f98957ab1d28b,boots,
ldstr.c8e663b2d3a2cea4c38d1e60dc3ee656,borer,
ldstr.f6cb3e816496528d4187db53bc66567f,both,
ldstr.3a385ac07dcec4dde1a4ca47a9802c96,bottle,
ldstr.71f262d796bed1ab30e8a2d5a8ddee6f,bottom,
ldstr.b353146fdf99cddaf834354d69de0f74,brazier,
ldstr.7e258085b821f795f1d268c26236b0e9,broderick,
ldstr.31530d1542bedc5564cf6d8be9dd3eac,brutality,
ldstr.a8d925c63da2c157edf189f76dff06ac,bubbling,
ldstr.bcb2750ff6f20411b7e305760985726d,buffalo,
attr.bcb2750ff6f20411b7e305760985726d,buffalo,
ldstr.a865129c58a5f457d8a8d3ebadbb67b0,bullet or shell,
ldstr.da59cbd87493758d6e89edbf67418228,"bullet, shell or launcher grenade",
attr.b839f85c13316672597dd5970ab06016,bullets,
ldstr.b839f85c13316672597dd5970ab06016,bullets,
ldstr.f666793a42e5efe07ac5b74d2ae980aa,bullets or shells,
ldstr.6e7d5c9c7690db11bf3100856ab1039d,"bullets, shells or launcher grenades",
const.e110e8dbd2a229e47c0acecc8d696f75,bullhead,
ldstr.e110e8dbd2a229e47c0acecc8d696f75,bullhead,
attr.e110e8dbd2a229e47c0acecc8d696f75,bullhead,
ldstr.042872a226391f2518de357f5e281d46,burglar,
attr.a985c9764e0e6d738ff20f2328a0644b,burn,
ldstr.5b71518329fee780e81e513b3812dbe9,burning,
ldstr.51b1bb6cad56767281426404357d1418,burrow,
attr.7497a978961795b3ebb23ef70c3dbf45,burrower,
ldstr.7497a978961795b3ebb23ef70c3dbf45,burrower,
ldstr.36981d352e22ca3f86cb4d7e4fefa6ca,burrowers,
attr.0de8ffa1aa0e2b4993a464ae3784ba7b,burst,
ldstr.8650535b49b518645ed074c6e0ab41db,burw,
attr.70f589da0a88b418addbda7f688392f0,butchers,
ldstr.1d9df33612f213cf57b45489c496247a,buzzing,
ldstr.747abd83064e531acafd47bf85e866e7,caltrops,
attr.747abd83064e531acafd47bf85e866e7,caltrops,
attr.dd6d2dcc679d12b9430a9787bab45b33,camera,
ldstr.dd6d2dcc679d12b9430a9787bab45b33,camera,
ldstr.a0511348829522ed5ae18ae493d56cc3,campfire,
ldstr.d5c39a1d9aced393f835f334a1fb9206,canceled,
ldstr.9a06cb435cd72d31b714e9dbb5c3d168,capability,
ldstr.45747081b65c68923539d74af2ff4021,capacitative discharge,
ldstr.69cd8955be4678b934e2c90a68c9df7b,caps,
ldstr.2716373f1a0b85c7d8fb074fb4fc61c7,capsule,
const.2716373f1a0b85c7d8fb074fb4fc61c7,capsule,
ldstr.b5aa8a8dac46bd944866122c0ded0da2,cardiac arrest,
ldstr.d45ec3c4af38967de454f9e45bb1cef4,carrier,
ldstr.54013ba69c196820e56801f1ef5aad54,cart,
ldstr.cd14c323902024e72c850aa828d634a7,case,
const.90f5dcfde6884c660c21c39b0386cfb4,casing,
ldstr.90f5dcfde6884c660c21c39b0386cfb4,casing,
ldstr.cad877b49c77ad1115d1fc6de38f6950,casting,
ldstr.3e00226a750106fccea0c5b27ec3cf69,catalyst,
const.3e00226a750106fccea0c5b27ec3cf69,catalyst,
ldstr.2ea853954c0be8f5de9569f85cdee7cd,cathcart,
ldstr.5cba92f3f206c381506d58723a40d858,cave ears,
ldstr.ae8b544c92f86e0f5fcf38b4fd473240,cave hopper,
ldstr.c1ca0c65a3aafbd957f837fea44d7347,cavehopper,
ldstr.618065796de84ab4be870c4002d73e7e,caves,
ldstr.8d27600b0cae5308441ddf6d9bb3c74c,cell,
ldstr.6465405a04e08499edc8ee1e54391f16,cgtemp,
ldstr.a09272b53419ab95507cdf127329336d,chair,
const.a87deb01c5f539e6bda34829c8ef2368,char,
ldstr.a956161a69928cd130a889b88082fb6e,character,
ldstr.48aee20d947736a18c6e9d09b526f75a,charged,
ldstr.05a0c26d8e746429c786c8e53378b9c9,charging,
ldstr.c46148238a91fc7e688fb961f54cdd02,chem,
ldstr.6eb9ff35319122f79c3e1bb67e87e161,chemhaze,
